@RELATION music_genre
@ATTRIBUTE AVG_ENT NUMERIC
@ATTRIBUTE STD_DEV_ENT NUMERIC
@ATTRIBUTE MAX_ENT NUMERIC
@ATTRIBUTE MIN_ENT NUMERIC
@ATTRIBUTE MAX_DIFF_ENT NUMERIC
@ATTRIBUTE MEAN_MFCC_0 NUMERIC
@ATTRIBUTE MEAN_MFCC_1 NUMERIC
@ATTRIBUTE MEAN_MFCC_2 NUMERIC
@ATTRIBUTE MEAN_MFCC_3 NUMERIC
@ATTRIBUTE MEAN_MFCC_4 NUMERIC
@ATTRIBUTE MEAN_MFCC_5 NUMERIC
@ATTRIBUTE MEAN_MFCC_6 NUMERIC
@ATTRIBUTE MEAN_MFCC_7 NUMERIC
@ATTRIBUTE MEAN_MFCC_8 NUMERIC
@ATTRIBUTE MEAN_MFCC_9 NUMERIC
@ATTRIBUTE MEAN_MFCC_10 NUMERIC
@ATTRIBUTE MEAN_MFCC_11 NUMERIC
@ATTRIBUTE MEAN_MFCC_12 NUMERIC
@ATTRIBUTE MEAN_MFCC_13 NUMERIC
@ATTRIBUTE MEAN_MFCC_14 NUMERIC
@ATTRIBUTE MEAN_MFCC_15 NUMERIC
@ATTRIBUTE MEAN_MFCC_16 NUMERIC
@ATTRIBUTE MEAN_MFCC_17 NUMERIC
@ATTRIBUTE MEAN_MFCC_18 NUMERIC
@ATTRIBUTE MEAN_MFCC_19 NUMERIC
@ATTRIBUTE MEAN_MFCC_20 NUMERIC
@ATTRIBUTE MEAN_MFCC_21 NUMERIC
@ATTRIBUTE MEAN_MFCC_22 NUMERIC
@ATTRIBUTE MEAN_MFCC_23 NUMERIC
@ATTRIBUTE MEAN_MFCC_24 NUMERIC
@ATTRIBUTE MEAN_MFCC_25 NUMERIC
@ATTRIBUTE STD_MFCC_0 NUMERIC
@ATTRIBUTE STD_MFCC_1 NUMERIC
@ATTRIBUTE STD_MFCC_2 NUMERIC
@ATTRIBUTE STD_MFCC_3 NUMERIC
@ATTRIBUTE STD_MFCC_4 NUMERIC
@ATTRIBUTE STD_MFCC_5 NUMERIC
@ATTRIBUTE STD_MFCC_6 NUMERIC
@ATTRIBUTE STD_MFCC_7 NUMERIC
@ATTRIBUTE STD_MFCC_8 NUMERIC
@ATTRIBUTE STD_MFCC_9 NUMERIC
@ATTRIBUTE STD_MFCC_10 NUMERIC
@ATTRIBUTE STD_MFCC_11 NUMERIC
@ATTRIBUTE STD_MFCC_12 NUMERIC
@ATTRIBUTE STD_MFCC_13 NUMERIC
@ATTRIBUTE STD_MFCC_14 NUMERIC
@ATTRIBUTE STD_MFCC_15 NUMERIC
@ATTRIBUTE STD_MFCC_16 NUMERIC
@ATTRIBUTE STD_MFCC_17 NUMERIC
@ATTRIBUTE STD_MFCC_18 NUMERIC
@ATTRIBUTE STD_MFCC_19 NUMERIC
@ATTRIBUTE STD_MFCC_20 NUMERIC
@ATTRIBUTE STD_MFCC_21 NUMERIC
@ATTRIBUTE STD_MFCC_22 NUMERIC
@ATTRIBUTE STD_MFCC_23 NUMERIC
@ATTRIBUTE STD_MFCC_24 NUMERIC
@ATTRIBUTE STD_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA_MFCC_25 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_0 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_1 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_2 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_3 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_4 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_5 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_6 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_7 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_8 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_9 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_10 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_11 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_12 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_13 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_14 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_15 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_16 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_17 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_18 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_19 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_20 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_21 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_22 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_23 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_24 NUMERIC
@ATTRIBUTE STD_DELTA2_MFCC_25 NUMERIC
@ATTRIBUTE TEMPO NUMERIC
@ATTRIBUTE AVG_BEAT_FRAME_DIFF NUMERIC
@ATTRIBUTE AVG_ZCR NUMERIC
@ATTRIBUTE AVG_HARMONIC NUMERIC
@ATTRIBUTE AVG_PERCUSSIVE NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
34.320597,23.632833,134.674557,1.519009,61.361479,-78.110718,53.348477,27.498524,27.479047,9.024077,5.056271,-2.631918,6.470922,3.606708,4.355997,-2.542871,-0.90841,-2.578836,-0.961675,-1.949619,-2.276923,-1.474765,0.837075,3.581732,0.204739,-0.550047,-0.875503,-2.637624,-0.794498,2.233633,1.747341,60.157637,22.671657,22.689229,18.951615,13.492725,14.205332,9.742499,8.583914,8.0943,9.128768,8.354549,7.372915,7.196052,7.114422,6.696739,7.64477,7.831257,9.399186,9.386971,8.90294,9.192698,9.663476,8.519946,8.003955,8.324652,8.241244,10.538197,4.084241,4.06598,3.868513,2.038901,1.782155,1.658884,1.590655,1.42235,1.725117,1.35763,1.253583,1.098158,1.26605,1.073472,1.264625,1.298666,1.494035,1.320661,1.228989,1.311487,1.676301,1.47556,1.223232,1.395897,1.419432,7.498412,2.411381,2.368739,1.930454,1.27969,1.269396,1.045702,0.982822,0.986713,1.012899,0.91236,0.845637,0.707847,0.80935,0.722572,0.842364,0.866997,0.856449,0.852134,0.842155,0.884013,0.992124,0.864877,0.974084,0.960894,0.85822,107.666016,24.615385,0.181916,-2e-06,2.7e-05,pop
35.1959,17.634563,93.814317,2.409026,49.208536,-123.575999,102.260316,11.485868,35.474404,21.873597,19.980193,7.705851,6.310545,2.733387,1.202812,1.667821,4.801811,2.822967,-7.645078,1.734786,1.223402,1.041271,2.565951,-4.259125,-8.852788,-1.551682,-0.088362,-0.781637,-2.661655,-0.909836,0.515101,72.592845,35.966774,16.562705,18.281385,10.84092,10.74162,10.7422,9.481574,7.661614,8.467137,7.450323,8.498354,8.40252,9.060811,10.662173,7.378432,7.543447,7.996063,7.569953,8.853497,8.181303,7.499534,5.951737,7.101761,9.836225,9.068191,12.456947,6.771931,3.046998,3.064635,1.747008,1.777601,1.627651,1.535549,1.297474,1.351892,1.191225,1.103363,1.401807,1.402246,1.331226,1.060565,1.204774,1.280768,1.044849,1.181542,1.143116,1.316254,1.010773,0.982969,1.558359,1.38026,7.627775,3.871561,2.015943,1.638327,0.937924,0.889635,0.852432,0.956366,0.763486,0.67806,0.668955,0.709736,0.805917,0.784656,0.713931,0.643485,0.673869,0.696273,0.669725,0.66898,0.627396,0.648231,0.648455,0.616859,0.861814,0.71147,107.666016,24.125,0.067445,-1.1e-05,3.3e-05,pop
32.680499,32.179896,165.570562,4.225973,59.119465,-272.846171,102.632144,4.893888,-1.769074,-15.758755,-15.356323,1.520403,-18.823041,-9.724938,-14.7709,-13.792829,-9.684143,-14.676479,-7.717928,-5.85035,0.726933,0.291977,2.422986,6.372227,6.998119,-0.792017,-1.287042,3.313588,-1.485625,1.818118,0.892898,51.436753,29.508612,27.627502,15.580266,10.405164,12.789082,10.951791,12.733138,10.6691,8.439192,8.258317,7.351889,10.799943,7.370627,10.169689,9.480063,10.941382,10.528535,9.053954,12.15212,11.604423,12.973688,13.694507,10.913732,13.195611,9.137109,4.533592,3.836981,2.025304,1.810179,1.298202,1.590271,1.142758,1.026478,1.298401,1.045441,0.957888,1.147543,1.168097,0.967491,0.980636,1.146304,1.123716,1.301038,1.272758,1.406292,1.225817,1.015867,0.998015,0.954903,1.258263,0.941078,2.478616,1.855141,1.048562,0.957792,0.746446,0.845012,0.688208,0.613751,0.72188,0.647187,0.680933,0.705812,0.651351,0.605095,0.583922,0.629525,0.695869,0.705167,0.80306,0.828852,0.69893,0.702645,0.659863,0.63251,0.648928,0.61312,184.570312,13.961538,0.072288,-1e-05,-1.4e-05,pop
35.410532,18.924667,115.09808,2.815112,47.888554,-69.501755,87.463739,-7.845236,19.20262,18.09598,6.738075,6.146456,5.744445,-4.602173,3.072536,-5.243414,1.488959,0.231152,1.086818,-1.459224,-4.792492,-3.790058,-0.094013,-0.2568,-4.105509,2.097738,-2.090117,-2.80955,-2.934839,-3.016302,-2.407028,48.301831,22.979765,18.858461,13.524634,10.866733,8.753303,8.671544,7.291068,7.932917,10.434121,8.215382,8.353763,6.454764,8.310609,7.815376,7.055798,6.922061,6.783846,7.49573,8.599372,9.043291,7.620637,8.048957,8.601853,8.626834,7.972789,6.703481,4.161822,3.32245,2.123244,1.541943,1.458359,1.27482,1.312528,1.379691,1.440227,1.309558,1.291563,1.150208,1.131898,1.112266,1.064262,1.095812,1.023747,1.197179,1.448133,1.361718,1.114267,1.193435,1.392509,1.232589,1.020824,4.021067,2.422875,1.845808,1.063883,0.850103,0.976983,0.842134,0.722573,0.756796,0.811501,0.834947,0.735411,0.75185,0.652121,0.612236,0.63137,0.585165,0.69374,0.768842,0.780303,0.6857,0.698077,0.810941,0.74061,0.683433,0.787367,99.384014,26.166667,0.107335,1.3e-05,2.6e-05,pop
35.413554,19.450674,124.748422,8.87574,57.08758,-178.920422,85.832269,52.596558,36.267846,29.020401,12.197749,9.549303,11.32814,0.80039,18.678196,3.513484,3.516053,2.970138,1.362303,5.547492,-1.219382,-3.726664,0.335369,0.389182,-1.479018,-2.622295,-5.066069,-4.349933,-4.793699,-5.480499,-4.43772,73.456965,28.182269,24.662964,19.459209,8.983231,12.566116,10.381873,9.578378,10.438501,12.02984,11.074326,7.724634,10.297025,8.137917,7.161798,8.421088,6.616955,5.958909,7.307242,5.428151,6.345919,7.096269,5.925177,8.012398,7.42249,11.006185,14.165614,5.3151,4.195799,2.161781,1.355594,1.987709,1.726941,1.546604,1.46081,1.617084,1.440161,1.255516,1.257282,1.088298,1.002997,1.137717,0.939992,1.001052,0.954964,0.847018,0.902499,1.027409,0.889995,1.220275,1.160371,1.514456,9.057526,3.247966,2.535562,1.323366,1.000988,1.254924,1.130046,0.97147,0.905882,0.948722,0.787002,0.693821,0.713096,0.680273,0.601467,0.681,0.662368,0.607825,0.65982,0.576877,0.606034,0.601294,0.596508,0.745748,0.751754,0.82381,143.554688,18.0,0.043131,1e-06,-5.5e-05,pop
36.205894,13.131974,78.265507,7.620147,32.353367,-144.106833,109.32892,-13.123493,22.070117,10.192876,13.194228,0.807418,8.897497,3.457491,2.881437,-6.051535,5.345336,3.413305,3.578232,0.473007,1.333586,-0.595332,1.411103,-0.251823,-1.401421,-4.976057,-2.591877,-1.973556,-4.704249,-2.015881,-3.149998,43.134706,21.7214,23.809299,15.975223,12.926688,8.646411,12.633949,10.512658,7.458787,5.439939,5.926674,6.283456,6.159934,5.055638,5.503703,5.904511,5.343036,5.114959,6.230713,4.803236,7.28946,5.251331,6.395079,6.282395,6.853226,7.300696,7.12999,4.039669,2.998356,2.043654,2.250408,1.588306,1.636116,1.41678,1.329621,0.963313,1.012835,1.021224,1.11008,0.920682,0.895347,1.006263,0.843859,0.826852,0.919822,0.724725,1.038749,0.795157,0.967885,1.200476,1.197199,1.099937,4.716812,2.563496,1.795961,1.271811,1.345996,1.097714,0.925802,0.860192,0.821949,0.678196,0.663536,0.715353,0.726639,0.635838,0.653331,0.70521,0.612769,0.519156,0.582733,0.523225,0.624696,0.55681,0.601314,0.686945,0.741591,0.720936,117.453835,22.307692,0.080931,0.001515,0.002875,pop
34.686026,22.856141,104.112317,1.014385,46.477129,-59.280113,65.601976,18.625686,15.966347,7.872038,2.984401,7.050224,2.329536,8.041976,3.45913,3.689158,2.782468,5.403958,4.04375,2.006056,-3.467808,-1.090059,-4.402243,-1.814579,-2.553358,-3.965053,-3.476508,-1.833645,2.412435,2.264008,4.264126,64.102023,25.217885,17.926361,15.450884,10.385712,13.726868,13.216551,9.708806,9.386118,8.998965,7.744323,7.838586,8.41285,7.547501,5.80163,5.802741,5.949318,6.80384,7.402823,6.736853,7.97388,7.984391,9.455126,11.284472,9.069022,9.477401,13.906312,4.864661,3.272032,2.585755,1.985314,2.308282,2.344109,1.435621,1.563903,1.591194,1.407477,1.315558,1.523763,1.316002,0.948477,1.095578,1.037187,1.159829,1.247519,1.274329,1.411279,1.357146,1.502162,1.61551,1.376517,1.675789,8.950192,2.893509,1.871507,1.384278,1.238857,1.233675,1.29371,0.866469,0.893327,0.844683,0.85093,0.765276,0.86776,0.720043,0.666696,0.673712,0.66533,0.79081,0.855414,0.786637,0.795487,0.776727,0.798172,0.901635,1.039157,1.082881,103.359375,24.866667,0.130122,-1.4e-05,-2.8e-05,pop
30.082957,41.492838,362.294968,4.31271,173.971132,-147.464928,37.335443,16.368307,19.732293,-0.03536,-3.27435,-1.772957,-7.027719,8.133825,-0.230071,-11.428471,-6.513246,-4.578107,-7.16295,-4.227554,-5.844859,-5.423284,-5.928623,-1.749015,1.831223,-1.08697,0.940815,-3.305184,-2.615114,1.106505,0.784493,33.78857,21.587274,14.62815,16.471818,11.259227,13.422438,9.959966,12.312632,9.972225,7.488433,9.01157,8.510491,6.748745,6.660061,6.76177,6.770938,6.760024,6.324847,8.104545,7.873239,8.318039,6.94254,7.769801,7.002589,7.796976,7.499355,4.894911,3.564002,2.440867,2.005225,1.925127,1.583732,1.375026,1.530067,1.71619,1.154351,1.492587,1.242117,1.062826,0.994007,1.041729,1.044438,1.087415,1.048348,1.09031,1.113376,1.228708,1.111001,1.102629,1.167944,1.314245,1.161643,2.774902,2.268375,1.422612,1.071627,1.154023,0.913373,0.905815,0.767494,0.976529,0.739883,0.850868,0.636426,0.690774,0.65691,0.731563,0.670645,0.676605,0.73356,0.683421,0.66237,0.742065,0.725961,0.779859,0.719224,0.865992,0.811724,107.666016,24.666667,0.20494,1e-06,-3e-06,pop
35.855327,15.407462,81.252893,5.627279,27.732476,-73.459079,80.371347,22.135415,21.03504,11.740036,0.44943,-1.394689,9.066138,-1.50513,10.298182,-4.182759,-2.345891,1.109004,-3.600302,-1.767913,-2.57224,1.578683,1.662275,3.98246,2.96346,-2.427213,-1.004297,0.27905,-0.819414,0.648162,2.422473,27.378111,21.653812,18.023506,13.700901,10.351865,13.417143,8.240032,10.2092,8.287519,8.62682,6.409865,6.256896,5.724098,5.550093,4.697644,5.814971,4.730101,6.675557,5.99225,6.864252,7.688304,5.642957,5.562145,7.241802,6.225788,7.148504,4.463777,3.362861,2.083343,1.851879,1.337385,1.386931,1.055527,1.09411,1.051744,1.121193,1.01023,0.777248,0.936181,0.865615,0.814211,0.707635,0.708571,0.719347,0.831936,0.91758,1.120246,0.881591,0.929587,0.880212,0.88409,0.932435,2.384801,1.804816,1.099326,1.052641,0.683338,0.742721,0.580542,0.621643,0.586213,0.676726,0.648406,0.483725,0.577406,0.608325,0.552422,0.476065,0.490926,0.423115,0.518261,0.538376,0.604025,0.526794,0.554244,0.583854,0.670577,0.645916,75.99954,35.222222,0.108589,-0.000325,-0.001799,pop
35.612234,16.585599,82.139039,2.859981,34.996245,-70.63654,65.592071,45.164312,18.601731,17.427442,7.327404,4.317265,5.737591,7.174986,11.173726,-3.614681,1.160375,-0.485786,-2.399283,-3.098545,-0.800552,1.061027,6.323642,10.059216,5.003455,-0.051021,0.562721,0.741968,2.540187,1.514653,1.512192,48.405327,25.093771,20.185556,15.173809,10.011503,14.105021,8.719454,9.848269,9.908541,9.963837,7.864567,8.077629,6.570532,9.152389,8.084742,8.128039,10.51381,12.252174,12.588611,10.7091,14.520885,11.426617,8.41906,8.461146,8.578598,9.261138,10.440808,4.745243,3.757981,2.59349,2.08013,2.480069,1.61286,1.822602,1.630825,1.942192,1.448172,1.40752,1.255498,1.41949,1.277532,1.240922,1.494942,1.568992,1.616189,1.482492,1.853771,1.685645,1.56409,1.379327,1.38493,1.403075,7.09507,2.885934,2.301002,1.60185,1.118065,1.351045,0.998583,1.0987,0.837897,1.12965,0.911978,0.903556,0.814445,0.848919,0.806399,0.750144,0.873231,1.027906,1.068795,0.96766,1.146749,1.036627,1.060609,0.872286,0.902011,0.936788,123.046875,21.166667,0.109563,-2.5e-05,0.000151,pop
34.184998,24.725134,117.439697,3.94344,46.296563,-52.875142,70.729986,6.638852,7.158708,2.80192,1.352624,4.160085,-8.000327,2.76885,-0.534117,-6.702887,0.005572,-1.840078,-5.104985,-3.188976,-5.787642,-1.816658,-1.413974,0.069536,0.743911,1.121844,3.380816,5.793649,6.529804,7.449295,4.211974,67.581259,33.320447,24.19472,18.381631,16.869357,18.33839,12.822586,11.291152,13.445725,9.572328,9.583989,7.974181,8.536155,5.95655,6.411316,6.576474,6.58094,6.214205,7.726721,8.24682,9.297892,9.730976,10.083524,10.251249,9.708322,10.259961,13.781824,6.621745,4.42803,3.653657,3.167721,3.359186,2.422986,2.405453,2.014109,1.518823,1.817617,1.244618,1.372017,0.973059,1.067901,1.253331,1.210622,1.052506,1.350206,1.444213,1.444463,1.638697,1.754112,1.771649,1.687556,1.955916,8.108226,3.849179,2.703639,1.917065,1.678077,1.773428,1.16354,1.437932,1.107707,0.989534,1.235814,0.717731,0.905869,0.76485,0.75739,0.82775,0.770755,0.71218,0.84644,0.865264,0.890114,1.029296,1.05027,1.126027,1.111088,1.192685,92.285156,27.857143,0.144628,1e-06,1.8e-05,pop
34.316637,24.551663,110.327486,1.355154,40.481131,-163.959556,104.257576,-8.116444,35.510272,-6.698742,30.337614,-22.728457,25.906861,-14.374235,19.930983,-5.913683,9.01503,-8.242053,2.19037,-6.981721,1.924486,-12.246279,5.159514,1.583816,5.953546,6.076133,5.996325,-2.796739,-1.71836,-0.535968,2.337515,59.878004,19.324996,21.426859,16.964578,12.334305,9.991278,10.05196,8.545421,10.100635,9.901088,9.451359,9.678275,10.448493,7.977747,7.558296,8.732345,10.821536,9.571462,9.48188,11.322508,13.127157,11.689753,10.701643,10.124161,9.754811,8.707181,10.347559,3.283635,3.467708,2.608592,2.329204,1.619186,1.597565,1.613058,1.4275,1.348325,1.240469,1.718195,1.46952,1.3356,1.360356,1.517857,1.40367,1.392737,1.422183,1.58349,1.742122,1.589591,1.606741,1.663861,1.600313,1.413618,8.101678,2.241253,2.344859,1.641551,1.398137,1.080619,1.089626,1.12338,0.872801,0.935258,1.047502,1.043084,1.124327,0.960173,1.005453,0.985101,0.877036,0.968042,1.020728,0.992622,1.076179,0.996901,1.175635,1.148862,0.967513,0.911327,123.046875,21.117647,0.094857,-1e-06,-1.9e-05,reggae
33.097352,30.572776,200.396069,3.094004,83.640527,-183.785878,128.68731,-6.897695,28.103542,-12.881993,23.551552,-7.912721,10.241418,-11.402755,13.97634,-6.39452,2.564141,-13.017877,-1.155763,-9.837375,-2.534238,-9.285029,-3.987039,-3.902576,-0.710558,-7.819644,-7.348254,-0.942365,-6.462782,-2.140533,1.264254,52.758648,28.559647,25.37935,11.522069,9.482918,9.315485,10.343623,10.587054,7.594486,8.468069,8.53276,8.1353,7.743662,8.228269,8.782294,7.195126,8.144475,8.199573,8.46402,6.671859,6.819915,5.748694,5.839677,6.275008,4.962849,6.180605,9.955374,6.030763,2.834471,1.649811,1.497475,1.847991,1.617435,1.903658,1.147952,1.359963,1.256813,1.593508,1.270521,1.560987,1.296369,1.178952,1.418072,1.131247,1.432933,1.053815,1.085787,0.94253,0.904083,1.075159,0.90494,0.97996,6.274112,2.917317,1.619129,0.905362,0.792467,1.101349,0.943121,1.074037,0.844775,0.711651,0.83918,0.843086,0.687774,0.98866,0.731602,0.801515,0.802606,0.65137,0.870071,0.655203,0.599849,0.628368,0.55193,0.639089,0.534991,0.593361,161.499023,16.5,0.071776,-3e-06,-1.5e-05,reggae
33.154996,28.787585,143.688319,0.458995,78.386323,-194.086906,112.044006,3.55822,52.762976,-4.783207,19.819272,-12.362563,14.148553,-12.81219,10.928862,-6.229379,9.067124,-9.454675,-2.761718,-4.261304,-1.235907,-2.355298,2.474117,-4.10513,2.432344,-3.851713,-4.221098,-1.705657,0.753005,-1.908446,-4.106409,81.77083,26.051561,25.454406,16.359515,14.53443,15.703671,12.822939,13.082592,10.805922,11.052465,9.919732,9.202621,9.144975,9.836767,7.64836,7.05794,8.115533,9.905508,6.680542,7.554067,8.560705,7.981717,7.624048,5.932913,6.196357,6.139033,16.038294,5.235732,4.686454,3.526877,2.24517,3.191472,1.995209,2.448014,1.901538,2.059789,1.467397,1.918582,1.732545,2.307811,1.424879,1.483007,1.439004,1.637526,1.251443,1.52684,1.353071,1.553907,1.567361,1.061548,1.036445,1.005162,12.091171,3.756556,2.958368,2.44544,1.755963,1.527077,1.495944,1.634301,1.285449,1.361431,1.236822,1.224412,1.081989,1.498068,0.974241,1.034426,1.026361,1.053422,0.811575,1.074628,0.897203,0.999508,0.942524,0.712875,0.796886,0.752603,103.359375,24.928571,0.072636,1.3e-05,-2.1e-05,reggae
33.259901,27.31081,157.509646,0.708001,71.592455,-192.858198,106.242432,-28.317164,38.257161,10.167753,24.05336,-0.180922,13.917994,-5.890748,17.676357,-10.802248,10.100838,-4.940216,-1.114487,-0.883332,1.471119,-5.93317,1.536976,-2.231933,-0.845038,0.017764,1.976156,4.446399,-3.763103,-0.757658,1.274991,78.981426,31.402604,27.953949,18.51369,16.65813,14.553396,16.192608,14.933964,10.440965,9.765614,9.844188,10.475288,9.188499,10.562327,9.559046,8.963751,7.164848,7.763154,8.687731,8.295531,6.630673,9.033892,8.66391,7.656246,6.782035,7.13948,13.987645,5.612441,4.550101,3.246289,2.831187,2.227006,3.019529,2.216202,1.860892,1.548158,1.667522,1.887694,1.862858,1.904808,1.758967,1.470716,1.19655,1.239408,1.335378,1.27728,1.122741,1.655545,1.643431,1.446124,1.115576,1.269888,9.800432,2.786956,2.278475,1.91568,1.426538,1.357349,2.044678,1.423249,1.284632,1.047679,1.011987,1.194905,1.283889,1.187134,1.129856,1.025902,0.720769,0.722853,0.875791,0.830753,0.776821,0.96136,0.901036,0.831359,0.763903,0.725799,143.554688,17.473684,0.093612,2.6e-05,-7.3e-05,reggae
32.771139,30.713827,146.81265,0.054003,71.421185,-201.618867,112.893774,-18.114223,20.563413,-3.528902,20.286777,-10.27543,18.202725,-3.616325,11.662047,-4.373546,11.469187,-5.369965,0.15133,2.470059,5.869578,-5.854397,7.814162,-5.780681,-0.401831,-0.972647,-2.892114,0.725484,3.486172,4.455706,4.170107,95.934413,34.664925,22.516205,20.042446,15.379318,13.965255,16.926636,14.928372,14.612622,13.283162,12.420594,12.170731,9.375537,11.210194,9.621446,8.437617,8.908187,9.901541,7.549548,8.384178,8.484206,7.968923,7.985572,7.638344,9.912964,10.488412,18.647148,6.573437,3.773286,3.903206,2.556744,2.345952,2.723243,2.837186,2.472132,2.656315,2.253322,2.348942,1.696506,2.46625,1.873956,1.720271,1.413922,1.570513,1.302447,1.61968,1.263525,1.419058,1.282379,1.340094,1.549799,1.365971,13.928097,4.075201,2.418806,2.360114,1.896137,1.465329,1.777642,1.820261,1.592704,1.595004,1.667166,1.500087,1.209357,1.318797,1.139286,1.059909,0.941695,1.02794,0.934462,1.111096,0.897677,1.027769,0.91341,0.818228,0.996657,0.871868,123.046875,20.684211,0.079098,-1e-06,-1.6e-05,reggae
33.824886,24.639912,118.215385,0.657726,34.662349,-180.346505,116.69306,-22.091153,39.425804,-1.238419,28.520248,-7.859496,14.689659,-12.155687,9.962515,-10.711259,9.919756,-2.591448,3.873904,-2.918165,-0.215758,-10.047951,3.253612,-1.495587,2.560775,0.731551,-4.812518,-0.755934,2.364336,-1.303498,-1.908871,79.990049,31.106278,24.498781,15.603075,18.840245,13.611437,14.964755,9.807543,10.463435,10.396141,9.472159,9.463455,9.207068,8.204014,8.91254,9.856417,9.357209,8.504538,9.067468,9.628036,7.68655,9.114347,8.767386,8.885066,7.458375,7.849548,14.624083,5.595173,4.451591,2.924701,2.989186,2.604269,2.848417,1.921647,2.000537,1.933038,1.815362,1.760302,1.826818,1.475765,1.601899,1.698196,1.615675,1.518772,1.409879,1.463909,1.42389,1.590919,1.508453,1.56411,1.14512,1.363389,11.011327,3.910961,3.246336,1.957516,1.933098,1.571028,1.717456,1.321452,1.444914,1.263945,1.180924,1.439453,1.119552,1.089927,1.086337,1.191473,1.016578,1.001458,0.855841,0.889114,1.027793,1.061972,0.946489,0.885365,0.888267,0.812933,151.999081,16.608696,0.071911,9e-06,-2.3e-05,reggae
